标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
急售{绘房}汶河东校区 东方名城和园 两室朝南 精装修送车库,东方名城和园,2011,2室1厅1卫,88.0,共5层,13068.0,精装修,115,广陵,广陵产业园,滨河路,2018年06月03日,https://yangzhou.anjuke.com/prop/view/A1266612758?from=filter&spread=commsearch_p&position=2382&kwtype=filter&now_time=1531924510
运河佳园4楼，89平，车库15平，高装，118万，南北通透,名城运河佳园,2009,2室2厅1卫,89.0,共5层,13258.0,精装修,118,广陵,曲江公园,五里庙路1号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318415788?from=filter&spread=commsearch_p&position=2381&kwtype=filter&now_time=1531924510
文昌花园多层3楼，15年新装婚房车库17平已通水电，欢迎看房,文昌花园,2008,2室2厅1卫,88.0,共5层,15340.0,精装修,135,广陵,曲江公园,文昌中路18号,2018年06月11日,https://yangzhou.anjuke.com/prop/view/A1278263645?from=filter&spread=commsearch_p&position=2380&kwtype=filter&now_time=1531924510
{专业精神值得信任}中海九玺旁文昌花园精装2房通透不沿街无税,文昌花园,2003,2室2厅1卫,89.0,共5层,15168.0,精装修,135,广陵,曲江公园,文昌中路18号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1322518091?from=filter&spread=commsearch_p&position=2379&kwtype=filter&now_time=1531924510
{专业精神}南大润发+文峰教院*+杉湾花园精装2房好贷款！,杉湾花园(西区),2012,2室2厅1卫,88.0,共5层,14204.0,精装修,125,广陵,汇金广场,杉湾路,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1317745052?from=filter&spread=commsearch_p&position=2378&kwtype=filter&now_time=1531924510
南宝带3/5楼84平设施齐全客厅通阳台南北通靠欧尚新华中学,宝带新村,1999,2室2厅1卫,84.0,共5层,14166.0,精装修,119,维扬,市政府,文汇东路340号,2018年06月19日,https://yangzhou.anjuke.com/prop/view/A1288156240?from=filter&spread=commsearch_p&position=2377&kwtype=filter&now_time=1531924510
东昇花园精装修 提包入住两室朝南 采光好有车库靠东方丽景施井,东昇花园,2005,2室2厅1卫,89.0,共5层,14044.0,精装修,125,广陵,施井路,汤汪路,2018年07月04日,https://yangzhou.anjuke.com/prop/view/A1308669862?from=filter&spread=commsearch_p&position=2376&kwtype=filter&now_time=1531924510
文昌花园 2室一厅 88平方 132万 精装,文昌花园,2005,2室2厅1卫,88.0,共5层,15000.0,精装修,132,广陵,曲江公园,文昌中路18号,2018年06月09日,https://yangzhou.anjuke.com/prop/view/A1275013194?from=filter&spread=commsearch_p&position=2375&kwtype=filter&now_time=1531924510
梅小花都汇瘦西湖景苑两室朝阳精装修提包入住景观房,瘦西湖景苑,2013,2室1厅1卫,80.0,共5层,15375.0,精装修,123,维扬,瘦西湖,上方寺路60号,2018年07月05日,https://yangzhou.anjuke.com/prop/view/A1311273532?from=filter&spread=commsearch_p&position=2374&kwtype=filter&now_time=1531924510
文昌花园多层3楼，15年精装设施全，车库17平通水电欢迎看房,文昌花园,2008,2室2厅1卫,88.0,共5层,15000.0,精装修,132,广陵,曲江公园,文昌中路18号,2018年07月05日,https://yangzhou.anjuke.com/prop/view/A1310612224?from=filter&spread=commsearch_p&position=2373&kwtype=filter&now_time=1531924510
（吉顺）东昇东升花园精装修2房 靠正泰施井食品城奥特莱斯,东昇花园,2008,2室2厅1卫,89.0,共5层,14044.0,精装修,125,广陵,施井路,汤汪路,2018年05月21日,https://yangzhou.anjuke.com/prop/view/A1243612927?from=filter&spread=commsearch_p&position=2372&kwtype=filter&now_time=1531924510
文昌花园精装两房 南北通透户型方正  邻公园一号 东区大润发,文昌花园,2005,2室2厅1卫,88.0,共5层,15318.0,精装修,134.8,广陵,曲江公园,文昌中路18号,2018年07月15日,https://yangzhou.anjuke.com/prop/view/A1324624280?from=filter&spread=commsearch_p&position=2371&kwtype=filter&now_time=1531924510
文昌花园精装两室楼层佳阳光好南北通透大车库拎包即住,文昌花园,2014,2室2厅1卫,88.0,共5层,15340.0,精装修,135,广陵,曲江公园,文昌中路18号,2018年06月09日,https://yangzhou.anjuke.com/prop/view/A1275662270?from=filter&spread=commsearch_p&position=2370&kwtype=filter&now_time=1531924510
文昌中路 文昌花园精装两室 独立车库 靠中海玺园,文昌花园,2014,2室2厅1卫,88.0,共5层,15340.0,精装修,135,广陵,曲江公园,文昌中路18号,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1313496806?from=filter&spread=commsearch_p&position=2369&kwtype=filter&now_time=1531924510
绿地上方公馆高装两室出售，满五年，环境优美,绿地上方公馆东庭,2005,2室1厅1卫,89.0,中层(共16层),14157.0,精装修,126,邗江,汽车西站,祥云路55号,2018年06月22日,https://yangzhou.anjuke.com/prop/view/A1292944155?from=filter&spread=commsearch_p&position=2460&kwtype=filter&now_time=1531924623
春晖苑2室140万精装1O楼紧临邗江实验学校,春晖苑,2010,2室1厅1卫,83.0,中层(共19层),16867.0,精装修,140,邗江,汽车西站,春晖巷,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326298470?from=filter&spread=commsearch_p&position=2459&kwtype=filter&now_time=1531924623
首开水印西堤 环境优雅 配套成熟 邻水街 大润发,首开水印西堤,2013,2室2厅1卫,89.0,高层(共18层),16292.0,精装修,145,邗江,汽车西站,博物馆路,2018年06月11日,https://yangzhou.anjuke.com/prop/view/A1278283089?from=filter&spread=commsearch_p&position=2458&kwtype=filter&now_time=1531924623
润扬广场出售，紧邻万达，该房屋内精装修，户型方正设施全有车库,润扬广场住宅区,2006,2室2厅1卫,82.0,高层(共9层),16463.0,精装修,135,邗江,汽车西站,邗江中路,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318734764?from=filter&spread=commsearch_p&position=2457&kwtype=filter&now_time=1531924623
万科金色梦想精装三房，动静分离户型，送产权车位。,万科金色梦想,2016,3室1厅1卫,89.0,低层(共30层),15730.0,精装修,140,邗江,邗江工业园,"司徒庙路,近蜀冈西路",2018年06月24日,https://yangzhou.anjuke.com/prop/view/A1296436852?from=filter&spread=commsearch_p&position=2456&kwtype=filter&now_time=1531924623
品质房源 水印西堤 精装修 2/2/1 85平 148万,首开水印西堤,2011,2室2厅1卫,85.0,中层(共18层),17411.0,精装修,148,邗江,汽车西站,博物馆路,2018年06月26日,https://yangzhou.anjuke.com/prop/view/A1298175910?from=filter&spread=commsearch_p&position=2455&kwtype=filter&now_time=1531924623
绿杨新苑 精装修 2房朝南 拎包入住 有车库车位 满五,绿杨新苑,2010,2室2厅1卫,82.0,高层(共6层),13414.0,精装修,110,邗江,汽车西站,"文汇西路,真州中路",2018年06月24日,https://yangzhou.anjuke.com/prop/view/A1295661572?from=filter&spread=commsearch_p&position=2454&kwtype=filter&now_time=1531924623
{居易置业}水印西堤 精装修两房，紧邻首开水街.京华城商圈,首开水印西堤,2013,2室2厅1卫,89.0,中层(共18层),17078.0,精装修,152,邗江,汽车西站,博物馆路,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326224741?from=filter&spread=commsearch_p&position=2453&kwtype=filter&now_time=1531924623
新城花园兰香苑2室1厅精装宝带新村花园小学,新城花园兰香苑,2000,2室1厅1卫,84.7,中层(共6层),12987.0,精装修,110,邗江,汽车西站,维扬路,2018年06月27日,https://yangzhou.anjuke.com/prop/view/A1299860605?from=filter&spread=commsearch_p&position=2452&kwtype=filter&now_time=1531924623
邗实本部校区春晖苑140万 靠彩虹苑紫阳苑百祥园得月苑翠柳苑,春晖苑,2007,2室1厅1卫,83.0,中层(共19层),16867.0,精装修,140,邗江,汽车西站,春晖巷,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320454196?from=filter&spread=commsearch_p&position=2451&kwtype=filter&now_time=1531924623
绿杨新苑房型好精装修位置好车库一间,绿杨新苑,2013,2室1厅1卫,82.0,中层(共6层),14731.0,精装修,120.8,邗江,汽车西站,"文汇西路,真州中路",2018年06月26日,https://yangzhou.anjuke.com/prop/view/A1298227622?from=filter&spread=commsearch_p&position=2450&kwtype=filter&now_time=1531924623
急售 新港名兴花园精装电梯两房 不沿街 看房方便紧邻金湖湾,新港名兴花园,2008,2室2厅1卫,83.0,中层(共18层),15397.0,精装修,127.8,邗江,汽车西站,开发路,2018年06月26日,https://yangzhou.anjuke.com/prop/view/A1298778207?from=filter&spread=commsearch_p&position=2449&kwtype=filter&now_time=1531924623
西区首开水印西堤85平精装不沿街西育才香颂溪岸橡树湾京华城旁,首开水印西堤,2014,2室2厅1卫,85.0,中层(共18层),17529.0,精装修,149,邗江,汽车西站,博物馆路,2018年06月09日,https://yangzhou.anjuke.com/prop/view/A1275484416?from=filter&spread=commsearch_p&position=2448&kwtype=filter&now_time=1531924623
首开水印西堤，精装修两房145万，家电全留，中间位置，急售,首开水印西堤,2013,2室1厅1卫,89.0,高层(共18层),16292.0,精装修,145,邗江,汽车西站,博物馆路,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323361591?from=filter&spread=commsearch_p&position=2447&kwtype=filter&now_time=1531924623
橡树湾 蒋王大润发附近 精装3房 中间路层  看房预约,橡树湾,2005,2室1厅1卫,89.0,中层(共17层),16292.0,精装修,145,邗江,汽车西站,兴城西路,2018年07月06日,https://yangzhou.anjuke.com/prop/view/A1312835564?from=filter&spread=commsearch_p&position=2446&kwtype=filter&now_time=1531924623
水印西堤精装2房邻近蒋王大润发 橡树湾 京华城,首开水印西堤,2013,2室2厅1卫,89.8,中层(共16层),16146.0,精装修,145,邗江,汽车西站,博物馆路,2018年05月28日,https://yangzhou.anjuke.com/prop/view/A1257723707?from=filter&spread=commsearch_p&position=2445&kwtype=filter&now_time=1531924623
新港名兴花园高层 振兴双语校区 精装两室 交通便利 提包入住,新港名兴花园,2009,2室1厅1卫,84.0,高层(共18层),15000.0,精装修,126,邗江,汽车西站,开发路,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323546300?from=filter&spread=commsearch_p&position=2444&kwtype=filter&now_time=1531924623
{卓杰}纯毛坯钻石楼层 南北通透送车库靠富川瑞园 金地艺境,扬子新苑(A区),2012,2室2厅1卫,85.0,共5层,7647.0,毛坯,65,邗江,汽车西站,钟灵大道,2018年06月01日,https://yangzhou.anjuke.com/prop/view/A1264318097?from=filter&spread=commsearch_p&position=2443&kwtype=filter&now_time=1531924623
水印西堤低总价婚房装修中间楼层双南户型两房近西区大润发京华城,首开水印西堤,2015,2室2厅1卫,85.0,中层(共17层),17529.0,精装修,149,邗江,汽车西站,博物馆路,2018年06月09日,https://yangzhou.anjuke.com/prop/view/A1275412800?from=filter&spread=commsearch_p&position=2442&kwtype=filter&now_time=1531924623
京华城首开水印西堤精装修2室婚房147.5万急售无税,首开水印西堤,2014,2室2厅1卫,85.0,中层(共16层),17352.0,精装修,147.5,邗江,汽车西站,博物馆路,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320571761?from=filter&spread=commsearch_p&position=2441&kwtype=filter&now_time=1531924623
绿杨新苑 82平 精装修 地理位置佳 楼岑好 环境优美,绿杨新苑,2009,2室2厅1卫,82.0,中层(共6层),14390.0,精装修,118,邗江,汽车西站,"文汇西路,真州中路",2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315091728?from=filter&spread=commsearch_p&position=2440&kwtype=filter&now_time=1531924623
万达顺达商业圈 新港名仕花园14/18精装修 振兴双语学校,新港名兴花园,2010,2室1厅1卫,84.0,高层(共18层),15000.0,精装修,126,邗江,汽车西站,开发路,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1322878582?from=filter&spread=commsearch_p&position=2439&kwtype=filter&now_time=1531924623
西区水印西堤精装南北厅电梯2房水晶城绿杨新苑京华城商圈,首开水印西堤,2013,2室2厅1卫,89.0,高层(共18层),16269.0,精装修,144.8,邗江,汽车西站,博物馆路,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1270424925?from=filter&spread=commsearch_p&position=2438&kwtype=filter&now_time=1531924623
京华城旁绿杨新苑85平米，两室两厅一卫，115万精装修,绿杨新苑,2010,2室1厅1卫,85.0,高层(共6层),13529.0,精装修,115,邗江,汽车西站,"文汇西路,真州中路",2018年05月23日,https://yangzhou.anjuke.com/prop/view/A1248770583?from=filter&spread=commsearch_p&position=2437&kwtype=filter&now_time=1531924623
京华城水印西堤85平米精装两室基本未住客厅通阳台,首开水印西堤,2015,2室2厅1卫,85.0,中层(共18层),17270.0,精装修,146.8,邗江,汽车西站,博物馆路,2018年06月27日,https://yangzhou.anjuke.com/prop/view/A1299140745?from=filter&spread=commsearch_p&position=2436&kwtype=filter&now_time=1531924623
橡树湾 精装婚房 两室朝南 中等楼层采光好 提包入住,橡树湾,2014,2室2厅1卫,85.0,中层(共18层),17176.0,精装修,146,邗江,汽车西站,兴城西路,2018年06月01日,https://yangzhou.anjuke.com/prop/view/A1264222535?from=filter&spread=commsearch_p&position=2435&kwtype=filter&now_time=1531924623
万达南魏西花园楼层好邻新港名兴 星联邦 振兴花园小学,魏西花园,2009,2室2厅1卫,86.0,高层(共18层),14534.0,精装修,125,邗江,汽车西站,开发西路,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323757779?from=filter&spread=commsearch_p&position=2434&kwtype=filter&now_time=1531924623
绿地上方公馆东2室精装南北通透靠万达广场新港名兴花园振兴花园,绿地上方公馆东庭,2012,2室2厅1卫,89.0,中层(共11层),14044.0,精装修,125,邗江,汽车西站,祥云路55号,2018年05月21日,https://yangzhou.anjuke.com/prop/view/A1243359523?from=filter&spread=commsearch_p&position=2433&kwtype=filter&now_time=1531924623
万达旁边 邗实校区 春晖苑 2室2厅1卫 精装 有车库,春晖苑,2013,2室2厅1卫,84.0,高层(共18层),17738.0,精装修,149,邗江,汽车西站,春晖巷,2018年05月30日,https://yangzhou.anjuke.com/prop/view/A1261061979?from=filter&spread=commsearch_p&position=2432&kwtype=filter&now_time=1531924623
水印西堤精装 2室2厅1卫 厅通阳台 采光好设施全提包入住,首开水印西堤,2015,2室2厅1卫,85.0,中层(共18层),17529.0,精装修,149,邗江,汽车西站,博物馆路,2018年06月09日,https://yangzhou.anjuke.com/prop/view/A1275567011?from=filter&spread=commsearch_p&position=2431&kwtype=filter&now_time=1531924623
出售绿地上方公馆 靠麦德龙 红星美凯龙 家电齐全,绿地上方公馆东庭,2010,2室1厅1卫,89.9,高层(共16层),14015.0,精装修,126,邗江,汽车西站,祥云路55号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319063402?from=filter&spread=commsearch_p&position=2430&kwtype=filter&now_time=1531924623
{专业精神}中海运河丹堤精装近金地艺境欧尚超市富川瑞园依云城,中海运河丹堤,2013,3室1厅1卫,88.0,低层(共18层),14545.0,精装修,128,邗江,扬州大学城,周庄河支路,2018年07月15日,https://yangzhou.anjuke.com/prop/view/A1325355748?from=filter&spread=commsearch_p&position=2429&kwtype=filter&now_time=1531924623
魏西花园88平米 2室 精装清爽 提包入住 中间楼层,魏西花园,2010,2室2厅1卫,87.0,高层(共18层),14367.0,精装修,125,邗江,汽车西站,开发西路,2018年07月09日,https://yangzhou.anjuke.com/prop/view/A1316756000?from=filter&spread=commsearch_p&position=2520&kwtype=filter&now_time=1531924747
水印西堤精装2房2厅1卫提包入住家电齐全楼层好,首开水印西堤,2013,2室1厅1卫,85.0,中层(共18层),17411.0,精装修,148,邗江,汽车西站,博物馆路,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1322257254?from=filter&spread=commsearch_p&position=2519&kwtype=filter&now_time=1531924747
首开水印西堤精装修设施全提包入住紧邻香颂溪岸首开御公馆,首开水印西堤,2010,2室2厅1卫,89.0,高层(共18层),16292.0,精装修,145,邗江,汽车西站,博物馆路,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1270441286?from=filter&spread=commsearch_p&position=2518&kwtype=filter&now_time=1531924747
万达商圈 新港名兴花园 精装婚房 厅通阳台 提包入住,新港名兴花园,2009,2室1厅1卫,84.0,中层(共18层),14976.0,精装修,125.8,邗江,汽车西站,开发路,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327315138?from=filter&spread=commsearch_p&position=2517&kwtype=filter&now_time=1531924747
{通透精装2房}京华城商圈水印西堤+精装修+楼层好+靠橡树湾,首开水印西堤,2013,2室2厅1卫,85.0,中层(共18层),17388.0,精装修,147.8,邗江,汽车西站,博物馆路,2018年07月15日,https://yangzhou.anjuke.com/prop/view/A1324969343?from=filter&spread=commsearch_p&position=2516&kwtype=filter&now_time=1531924747
